,id,lineage,similarity,hops,combination,inventor_sim
7959,7899455,7219309,0.2403903007507324,3,10,0.5978449628634344
7960,8958779,7219309,0.12138935923576355,3,15,0.6440887673579245
7961,8812526,7219309,0.11336546391248704,3,10,0.5978449628634344
7962,9110996,7219309,0.10796932876110077,3,10,0.5978449628634344
7963,8122372,7219309,0.26337048411369324,3,6,0.5127286339804928
7964,9471925,7219309,0.09864947199821472,3,10,0.5978449628634344
7965,10019127,7219309,0.08373924344778061,3,6,0.676928627094065
7966,8856647,7219309,0.2210131734609604,3,10,0.6952691079496133
7967,8484234,7219309,0.1487431675195694,3,15,0.6440887673579245
7968,8302030,7219309,0.1526506394147873,3,6,0.5585126654325415
7969,7584423,7219309,0.2405967116355896,3,6,0.7432720866951464
7970,8156128,7219309,0.15283626317977905,3,10,0.5978449628634344
7971,9147201,7219309,0.0754271075129509,3,3,0.33277542946537814
7972,8957920,7219309,0.1057937741279602,3,15,0.712580135887512
7973,7823083,7219309,0.26457202434539795,3,6,0.7432720866951464
7974,8666376,7219309,0.11344046890735625,3,15,0.6440887673579245
7975,8631018,7219309,0.14753945171833038,3,10,0.5978449628634344
7976,8655891,7219309,0.16623762249946594,3,10,0.5978449628634344
7977,8027879,7219309,0.13323134183883667,3,15,0.6440887673579245
7978,8805339,7219309,0.15822002291679382,3,15,0.6440887673579245
7979,9811589,7219309,0.08731725811958313,3,10,0.5978449628634344
7980,8503995,7219309,0.18094053864479065,3,15,0.6440887673579245
7981,8364521,7219309,0.15682081878185272,3,10,0.5978449628634344
7982,8103545,7219309,0.2267044186592102,3,10,0.5978449628634344
7983,8195513,7219309,0.18661776185035706,3,10,0.5978449628634344
7984,9785975,7219309,0.04668014496564865,3,10,0.5978449628634344
7985,8099434,7219309,0.20150785148143768,3,10,0.5978449628634344
7986,10222943,7219309,0.17202290892601013,3,3,0.554294508552117
7987,8560537,7219309,0.16123346984386444,3,10,0.5978449628634344
7988,8499236,7219309,0.2909616231918335,3,3,0.33277542946537814
7989,9703757,7219309,0.2329751253128052,3,6,0.6061014668196377
7990,8768319,7219309,0.17904338240623474,3,10,0.5978449628634344
7991,8660891,7219309,0.12839984893798828,3,15,0.6440887673579245
7992,8145995,7219309,0.18905311822891235,3,6,0.7432720866951464
7993,8832100,7219309,0.11739416420459747,3,10,0.5978449628634344
7994,7461353,7219309,0.2311379164457321,3,6,0.7432720866951464
7995,8583089,7219309,0.20454111695289606,3,10,0.5978449628634344
