index,assignee_id,patent_id,patent_date,nber,num_citation,nber_category,switch
9758,c3a76465-5c77-4c97-99e4-40e4ada2ae26,7470295,2008-12-30,59,3,5,1
9757,c3a76465-5c77-4c97-99e4-40e4ada2ae26,7762869,2010-07-27,51,2,5,1
9756,c3a76465-5c77-4c97-99e4-40e4ada2ae26,7892069,2011-02-22,51,2,5,1
9755,c3a76465-5c77-4c97-99e4-40e4ada2ae26,8662956,2014-03-04,51,1,5,1
9754,c3a76465-5c77-4c97-99e4-40e4ada2ae26,8882563,2014-11-11,51,1,5,1
9753,c3a76465-5c77-4c97-99e4-40e4ada2ae26,8939817,2015-01-27,51,2,5,1
17365,c3ae2600-72b7-4333-b785-a65fb4996c32,7423064,2008-09-09,31,4,3,0
17364,c3ae2600-72b7-4333-b785-a65fb4996c32,8476316,2013-07-02,31,16,3,0
17363,c3ae2600-72b7-4333-b785-a65fb4996c32,8802885,2014-08-12,14,1,1,1
17362,c3ae2600-72b7-4333-b785-a65fb4996c32,8829046,2014-09-09,31,4,3,1
17206,c3af832c-7962-407d-a42d-6a407989ff98,4075178,1978-02-21,15,6,1,0
17205,c3af832c-7962-407d-a42d-6a407989ff98,4090886,1978-05-23,12,10,1,0
17204,c3af832c-7962-407d-a42d-6a407989ff98,4132724,1979-01-02,14,6,1,0
17203,c3af832c-7962-407d-a42d-6a407989ff98,4159209,1979-06-26,12,8,1,0
17202,c3af832c-7962-407d-a42d-6a407989ff98,4234496,1980-11-18,12,2,1,0
17201,c3af832c-7962-407d-a42d-6a407989ff98,4264370,1981-04-28,12,5,1,0
17200,c3af832c-7962-407d-a42d-6a407989ff98,4303726,1981-12-01,12,13,1,0
17199,c3af832c-7962-407d-a42d-6a407989ff98,4416743,1983-11-22,19,3,1,0
17198,c3af832c-7962-407d-a42d-6a407989ff98,4437949,1984-03-20,19,2,1,0
17197,c3af832c-7962-407d-a42d-6a407989ff98,4510095,1985-04-09,14,4,1,0
17196,c3af832c-7962-407d-a42d-6a407989ff98,4588766,1986-05-13,15,6,1,0
17195,c3af832c-7962-407d-a42d-6a407989ff98,4597800,1986-07-01,12,3,1,0
17194,c3af832c-7962-407d-a42d-6a407989ff98,4684421,1987-08-04,19,6,1,0
17193,c3af832c-7962-407d-a42d-6a407989ff98,4911988,1990-03-27,69,7,6,1
17192,c3af832c-7962-407d-a42d-6a407989ff98,5409527,1995-04-25,12,4,1,1
21979,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,7259854,2007-08-21,43,11,4,0
21978,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,7322463,2008-01-29,59,1,5,1
21977,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,7445112,2008-11-04,59,1,5,1
21976,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,7624857,2009-12-01,59,4,5,1
21975,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,7673740,2010-03-09,59,2,5,1
21974,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,7954632,2011-06-07,59,5,5,1
21973,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,8149989,2012-04-03,44,6,4,1
21972,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,8891730,2014-11-18,44,1,4,1
21971,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,8983027,2015-03-17,44,1,4,1
21970,c3b568a0-8c5f-41a5-b348-0df4a5d144a2,9016465,2015-04-28,59,1,5,1
16541,c3c067c5-bc73-4147-ac8d-800dc2a5c5c6,6506377,2003-01-14,31,3,3,0
16540,c3c067c5-bc73-4147-ac8d-800dc2a5c5c6,7866983,2011-01-11,69,33,6,1
5291,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4268350,1981-05-19,19,12,1,0
5290,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4292216,1981-09-29,15,2,1,0
5289,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4294885,1981-10-13,69,10,6,1
5288,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4311553,1982-01-19,19,18,1,1
5287,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4357454,1982-11-02,15,8,1,1
5286,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4385961,1983-05-31,19,63,1,1
5285,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4388150,1983-06-14,19,150,1,1
5284,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4409117,1983-10-11,19,9,1,1
5283,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4503028,1985-03-05,19,3,1,1
5282,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4541997,1985-09-17,19,4,1,1
5281,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4552748,1985-11-12,19,21,1,1
5280,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4600735,1986-07-15,15,12,1,1
5279,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4640660,1987-02-03,51,13,5,2
5278,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4756799,1988-07-12,19,25,1,2
5277,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4789194,1988-12-06,59,4,5,2
5276,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4900399,1990-02-13,19,7,1,2
5275,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,4921394,1990-05-01,51,4,5,2
5274,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,7035207,2006-04-25,21,31,2,3
5273,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,7346891,2008-03-18,22,4,2,3
5272,c3ccf3c4-e894-4421-8d7d-5aef4e9838a8,8745087,2014-06-03,24,3,2,3
18844,c3f45ec5-d943-481e-844e-0182f03fd482,3936157,1976-02-03,54,25,5,0
18843,c3f45ec5-d943-481e-844e-0182f03fd482,3941467,1976-03-02,54,14,5,0
18842,c3f45ec5-d943-481e-844e-0182f03fd482,3988057,1976-10-26,54,2,5,0
18841,c3f45ec5-d943-481e-844e-0182f03fd482,4078548,1978-03-14,66,36,6,1
18840,c3f45ec5-d943-481e-844e-0182f03fd482,4329017,1982-05-11,21,53,2,2
18839,c3f45ec5-d943-481e-844e-0182f03fd482,4479697,1984-10-30,21,54,2,2
18838,c3f45ec5-d943-481e-844e-0182f03fd482,4714313,1987-12-22,21,14,2,2
18837,c3f45ec5-d943-481e-844e-0182f03fd482,4755017,1988-07-05,21,19,2,2
18836,c3f45ec5-d943-481e-844e-0182f03fd482,4846543,1989-07-11,21,16,2,2
18835,c3f45ec5-d943-481e-844e-0182f03fd482,4934784,1990-06-19,21,40,2,2
18834,c3f45ec5-d943-481e-844e-0182f03fd482,4993796,1991-02-19,54,39,5,2
18833,c3f45ec5-d943-481e-844e-0182f03fd482,5028104,1991-07-02,21,20,2,2
18832,c3f45ec5-d943-481e-844e-0182f03fd482,5191467,1993-03-02,54,61,5,2
18831,c3f45ec5-d943-481e-844e-0182f03fd482,5226104,1993-07-06,21,32,2,2
18830,c3f45ec5-d943-481e-844e-0182f03fd482,5285516,1994-02-08,21,12,2,2
18829,c3f45ec5-d943-481e-844e-0182f03fd482,5408556,1995-04-18,21,19,2,2
18828,c3f45ec5-d943-481e-844e-0182f03fd482,5546484,1996-08-13,21,27,2,2
15608,c41d7e0d-39a4-418c-b74b-db506618b118,6219061,2001-04-17,23,54,2,0
15607,c41d7e0d-39a4-418c-b74b-db506618b118,6243098,2001-06-05,23,46,2,0
15606,c41d7e0d-39a4-418c-b74b-db506618b118,6262740,2001-07-17,23,88,2,0
15605,c41d7e0d-39a4-418c-b74b-db506618b118,6266733,2001-07-24,24,30,2,0
15604,c41d7e0d-39a4-418c-b74b-db506618b118,6310620,2001-10-30,23,31,2,0
15603,c41d7e0d-39a4-418c-b74b-db506618b118,6313841,2001-11-06,23,37,2,0
15602,c41d7e0d-39a4-418c-b74b-db506618b118,6404429,2002-06-11,23,13,2,0
15601,c41d7e0d-39a4-418c-b74b-db506618b118,6407737,2002-06-18,23,21,2,0
15600,c41d7e0d-39a4-418c-b74b-db506618b118,6421057,2002-07-16,23,21,2,0
15599,c41d7e0d-39a4-418c-b74b-db506618b118,6424346,2002-07-23,23,16,2,0
15598,c41d7e0d-39a4-418c-b74b-db506618b118,6426749,2002-07-30,23,18,2,0
15597,c41d7e0d-39a4-418c-b74b-db506618b118,6476810,2002-11-05,23,18,2,0
15596,c41d7e0d-39a4-418c-b74b-db506618b118,6483507,2002-11-19,23,13,2,0
15595,c41d7e0d-39a4-418c-b74b-db506618b118,6512517,2003-01-28,23,21,2,0
15594,c41d7e0d-39a4-418c-b74b-db506618b118,6532017,2003-03-11,23,14,2,0
15593,c41d7e0d-39a4-418c-b74b-db506618b118,6614447,2003-09-02,23,20,2,0
15592,c41d7e0d-39a4-418c-b74b-db506618b118,6680735,2004-01-20,23,43,2,0
15591,c41d7e0d-39a4-418c-b74b-db506618b118,6826297,2004-11-30,22,20,2,0
15590,c41d7e0d-39a4-418c-b74b-db506618b118,7209578,2007-04-24,22,19,2,0
15589,c41d7e0d-39a4-418c-b74b-db506618b118,7236558,2007-06-26,44,28,4,1
15588,c41d7e0d-39a4-418c-b74b-db506618b118,7492970,2009-02-17,22,21,2,1
15587,c41d7e0d-39a4-418c-b74b-db506618b118,8370293,2013-02-05,24,26,2,1
15586,c41d7e0d-39a4-418c-b74b-db506618b118,8682049,2014-03-25,22,6,2,1
15585,c41d7e0d-39a4-418c-b74b-db506618b118,8868490,2014-10-21,24,3,2,1
21192,c424eb3e-42d2-479a-b543-dec7f709feeb,5593045,1997-01-14,65,14,6,0
21191,c424eb3e-42d2-479a-b543-dec7f709feeb,6581788,2003-06-24,65,45,6,0
21190,c424eb3e-42d2-479a-b543-dec7f709feeb,8127946,2012-03-06,65,1,6,0
21189,c424eb3e-42d2-479a-b543-dec7f709feeb,8235223,2012-08-07,65,1,6,0
21188,c424eb3e-42d2-479a-b543-dec7f709feeb,8573414,2013-11-05,65,1,6,0
21187,c424eb3e-42d2-479a-b543-dec7f709feeb,8646623,2014-02-11,65,1,6,0
21186,c424eb3e-42d2-479a-b543-dec7f709feeb,8777020,2014-07-15,65,5,6,0
30354,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6606915,2003-08-19,43,3,4,0
30353,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6619116,2003-09-16,43,1,4,0
30352,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6666083,2003-12-23,43,1,4,0
30351,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6766276,2004-07-20,22,4,2,1
30350,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6789419,2004-09-14,43,5,4,1
30349,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6842716,2005-01-11,22,3,2,1
30348,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6871539,2005-03-29,43,1,4,1
30347,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6925867,2005-08-09,43,1,4,1
30346,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6963738,2005-11-08,21,5,2,1
30345,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,6988401,2006-01-24,43,1,4,1
30344,c4288cd2-4d1b-4dfc-82ea-ef2369b95b1a,7265843,2007-09-04,43,2,4,1
7108,c428ca92-8b7e-44bf-9bbc-3c3f19cd3941,6613759,2003-09-02,31,1,3,0
7107,c428ca92-8b7e-44bf-9bbc-3c3f19cd3941,7229607,2007-06-12,31,9,3,0
7106,c428ca92-8b7e-44bf-9bbc-3c3f19cd3941,7368104,2008-05-06,31,2,3,0
7105,c428ca92-8b7e-44bf-9bbc-3c3f19cd3941,7915303,2011-03-29,31,5,3,0
7104,c428ca92-8b7e-44bf-9bbc-3c3f19cd3941,8210403,2012-07-03,19,1,1,1
10356,c450fb90-112d-4828-a105-bea593585644,8626230,2014-01-07,21,2,2,0
6536,c4650649-239e-4f39-8f5b-0a328401c1c2,5767134,1998-06-16,31,12,3,0
6535,c4650649-239e-4f39-8f5b-0a328401c1c2,5869676,1999-02-09,14,4,1,1
6534,c4650649-239e-4f39-8f5b-0a328401c1c2,6005097,1999-12-21,14,1,1,1
6533,c4650649-239e-4f39-8f5b-0a328401c1c2,6080849,2000-06-27,14,51,1,1
6532,c4650649-239e-4f39-8f5b-0a328401c1c2,6447784,2002-09-10,31,29,3,1
6531,c4650649-239e-4f39-8f5b-0a328401c1c2,6458816,2002-10-01,31,2,3,1
6530,c4650649-239e-4f39-8f5b-0a328401c1c2,6475482,2002-11-05,31,19,3,1
6529,c4650649-239e-4f39-8f5b-0a328401c1c2,6855695,2005-02-15,31,11,3,1
6528,c4650649-239e-4f39-8f5b-0a328401c1c2,6863894,2005-03-08,31,22,3,1
6527,c4650649-239e-4f39-8f5b-0a328401c1c2,6911460,2005-06-28,31,1,3,1
6526,c4650649-239e-4f39-8f5b-0a328401c1c2,6923972,2005-08-02,31,22,3,1
6525,c4650649-239e-4f39-8f5b-0a328401c1c2,6962696,2005-11-08,31,28,3,1
6524,c4650649-239e-4f39-8f5b-0a328401c1c2,7354592,2008-04-08,31,24,3,1
6523,c4650649-239e-4f39-8f5b-0a328401c1c2,7405317,2008-07-29,14,1,1,1
6522,c4650649-239e-4f39-8f5b-0a328401c1c2,7452531,2008-11-18,31,16,3,1
6521,c4650649-239e-4f39-8f5b-0a328401c1c2,7514089,2009-04-07,31,14,3,1
2549,c477bce6-647d-4a3e-999a-f77a0b3f9920,5584866,1996-12-17,32,6,3,0
2548,c477bce6-647d-4a3e-999a-f77a0b3f9920,5735876,1998-04-07,32,91,3,0
2547,c477bce6-647d-4a3e-999a-f77a0b3f9920,5782883,1998-07-21,32,62,3,0
2546,c477bce6-647d-4a3e-999a-f77a0b3f9920,5925066,1999-07-20,32,110,3,0
2545,c477bce6-647d-4a3e-999a-f77a0b3f9920,5978703,1999-11-02,32,27,3,0
2544,c477bce6-647d-4a3e-999a-f77a0b3f9920,6167306,2000-12-26,32,12,3,0
2543,c477bce6-647d-4a3e-999a-f77a0b3f9920,6185457,2001-02-06,32,42,3,0
2542,c477bce6-647d-4a3e-999a-f77a0b3f9920,6230056,2001-05-08,32,48,3,0
2541,c477bce6-647d-4a3e-999a-f77a0b3f9920,6314319,2001-11-06,32,23,3,0
2540,c477bce6-647d-4a3e-999a-f77a0b3f9920,6560484,2003-05-06,32,7,3,0
2539,c477bce6-647d-4a3e-999a-f77a0b3f9920,6567697,2003-05-20,32,20,3,0
2538,c477bce6-647d-4a3e-999a-f77a0b3f9920,6853859,2005-02-08,32,5,3,0
2537,c477bce6-647d-4a3e-999a-f77a0b3f9920,7706864,2010-04-27,32,5,3,0
2536,c477bce6-647d-4a3e-999a-f77a0b3f9920,8401637,2013-03-19,32,3,3,0
2535,c477bce6-647d-4a3e-999a-f77a0b3f9920,8483822,2013-07-09,32,4,3,0
2534,c477bce6-647d-4a3e-999a-f77a0b3f9920,8718759,2014-05-06,32,3,3,0
2533,c477bce6-647d-4a3e-999a-f77a0b3f9920,8750990,2014-06-10,32,5,3,0
2532,c477bce6-647d-4a3e-999a-f77a0b3f9920,8805495,2014-08-12,32,5,3,0
2531,c477bce6-647d-4a3e-999a-f77a0b3f9920,8868178,2014-10-21,32,6,3,0
27261,c482ee04-7d72-4312-8a81-847bfb2fbb76,6970985,2005-11-29,24,40,2,0
27260,c482ee04-7d72-4312-8a81-847bfb2fbb76,7493607,2009-02-17,22,47,2,0
27259,c482ee04-7d72-4312-8a81-847bfb2fbb76,7996671,2011-08-09,22,27,2,0
27258,c482ee04-7d72-4312-8a81-847bfb2fbb76,8607209,2013-12-10,22,12,2,0
21340,c4a4436b-eca3-4c56-bbf1-05f6d46fdfcb,5466143,1995-11-14,51,5,5,0
21339,c4a4436b-eca3-4c56-bbf1-05f6d46fdfcb,6616439,2003-09-09,51,2,5,0
21338,c4a4436b-eca3-4c56-bbf1-05f6d46fdfcb,7789222,2010-09-07,59,1,5,0
21337,c4a4436b-eca3-4c56-bbf1-05f6d46fdfcb,8070353,2011-12-06,19,1,1,1
21336,c4a4436b-eca3-4c56-bbf1-05f6d46fdfcb,8387521,2013-03-05,61,1,6,2
21335,c4a4436b-eca3-4c56-bbf1-05f6d46fdfcb,8424452,2013-04-23,61,2,6,2
21334,c4a4436b-eca3-4c56-bbf1-05f6d46fdfcb,8615974,2013-12-31,68,1,6,2
21333,c4a4436b-eca3-4c56-bbf1-05f6d46fdfcb,8833222,2014-09-16,51,2,5,2
15409,c4a81fe2-78a1-4714-a35f-3c3431d6b2c1,8131475,2012-03-06,22,1,2,0
15408,c4a81fe2-78a1-4714-a35f-3c3431d6b2c1,8404633,2013-03-26,31,1,3,1
33475,c4f0819b-36a1-43f2-a389-08e326f48d59,4215543,1980-08-05,45,8,4,0
33474,c4f0819b-36a1-43f2-a389-08e326f48d59,5169571,1992-12-08,51,39,5,1
33473,c4f0819b-36a1-43f2-a389-08e326f48d59,5192387,1993-03-09,19,30,1,2
33471,c4f0819b-36a1-43f2-a389-08e326f48d59,5217654,1993-06-08,51,28,5,2
33472,c4f0819b-36a1-43f2-a389-08e326f48d59,5217656,1993-06-08,51,30,5,2
33470,c4f0819b-36a1-43f2-a389-08e326f48d59,5338169,1994-08-16,51,31,5,2
33469,c4f0819b-36a1-43f2-a389-08e326f48d59,5364258,1994-11-15,51,18,5,2
33468,c4f0819b-36a1-43f2-a389-08e326f48d59,5382148,1995-01-17,51,30,5,2
33467,c4f0819b-36a1-43f2-a389-08e326f48d59,5487853,1996-01-30,51,13,5,2
33466,c4f0819b-36a1-43f2-a389-08e326f48d59,5827392,1998-10-27,19,10,1,2
33465,c4f0819b-36a1-43f2-a389-08e326f48d59,5866060,1999-02-02,51,11,5,2
33464,c4f0819b-36a1-43f2-a389-08e326f48d59,6001300,1999-12-14,51,17,5,2
33463,c4f0819b-36a1-43f2-a389-08e326f48d59,6004123,1999-12-21,51,14,5,2
33462,c4f0819b-36a1-43f2-a389-08e326f48d59,6981906,2006-01-03,51,8,5,2
8175,c54c13aa-dea2-409e-963d-861c00074620,4826811,1989-05-02,31,97,3,0
8174,c54c13aa-dea2-409e-963d-861c00074620,4893708,1990-01-16,59,9,5,1
8173,c54c13aa-dea2-409e-963d-861c00074620,5061688,1991-10-29,31,36,3,1
8172,c54c13aa-dea2-409e-963d-861c00074620,5194590,1993-03-16,15,57,1,2
8171,c54c13aa-dea2-409e-963d-861c00074620,5217648,1993-06-08,19,16,1,2
8170,c54c13aa-dea2-409e-963d-861c00074620,5438041,1995-08-01,31,44,3,2
8169,c54c13aa-dea2-409e-963d-861c00074620,5464814,1995-11-07,31,35,3,2
8168,c54c13aa-dea2-409e-963d-861c00074620,5845462,1998-12-08,68,9,6,3
8167,c54c13aa-dea2-409e-963d-861c00074620,5966906,1999-10-19,68,11,6,3
8166,c54c13aa-dea2-409e-963d-861c00074620,6082079,2000-07-04,68,12,6,3
8165,c54c13aa-dea2-409e-963d-861c00074620,6133425,2000-10-17,15,9,1,3
8164,c54c13aa-dea2-409e-963d-861c00074620,6202546,2001-03-20,61,2,6,3
8163,c54c13aa-dea2-409e-963d-861c00074620,6248366,2001-06-19,31,2,3,3
8162,c54c13aa-dea2-409e-963d-861c00074620,6323320,2001-11-27,15,7,1,3
8161,c54c13aa-dea2-409e-963d-861c00074620,6498141,2002-12-24,31,5,3,3
8160,c54c13aa-dea2-409e-963d-861c00074620,6552173,2003-04-22,15,6,1,3
8159,c54c13aa-dea2-409e-963d-861c00074620,6914127,2005-07-05,15,3,1,3
8158,c54c13aa-dea2-409e-963d-861c00074620,7032774,2006-04-25,51,11,5,3
8157,c54c13aa-dea2-409e-963d-861c00074620,7135553,2006-11-14,15,3,1,3
8156,c54c13aa-dea2-409e-963d-861c00074620,7202341,2007-04-10,15,4,1,3
8155,c54c13aa-dea2-409e-963d-861c00074620,7291592,2007-11-06,31,3,3,3
8154,c54c13aa-dea2-409e-963d-861c00074620,7411044,2008-08-12,15,7,1,3
8153,c54c13aa-dea2-409e-963d-861c00074620,7435795,2008-10-14,15,5,1,3
8152,c54c13aa-dea2-409e-963d-861c00074620,7521417,2009-04-21,31,1,3,3
8151,c54c13aa-dea2-409e-963d-861c00074620,7540125,2009-06-02,68,5,6,3
30158,c55658fa-ae72-4ecc-954a-f636271095f5,5375612,1994-12-27,32,565,3,0
30157,c55658fa-ae72-4ecc-954a-f636271095f5,5601568,1997-02-11,32,119,3,0
30156,c55658fa-ae72-4ecc-954a-f636271095f5,5630801,1997-05-20,39,35,3,0
30155,c55658fa-ae72-4ecc-954a-f636271095f5,5634942,1997-06-03,39,364,3,0
30154,c55658fa-ae72-4ecc-954a-f636271095f5,5725550,1998-03-10,32,160,3,0
30153,c55658fa-ae72-4ecc-954a-f636271095f5,5800515,1998-09-01,39,117,3,0
30152,c55658fa-ae72-4ecc-954a-f636271095f5,5853420,1998-12-29,32,213,3,0
30151,c55658fa-ae72-4ecc-954a-f636271095f5,5897589,1999-04-27,39,68,3,0
30150,c55658fa-ae72-4ecc-954a-f636271095f5,5925060,1999-07-20,32,294,3,0
30149,c55658fa-ae72-4ecc-954a-f636271095f5,5968071,1999-10-19,32,207,3,0
30148,c55658fa-ae72-4ecc-954a-f636271095f5,5984903,1999-11-16,32,40,3,0
30147,c55658fa-ae72-4ecc-954a-f636271095f5,6036723,2000-03-14,39,92,3,0
30146,c55658fa-ae72-4ecc-954a-f636271095f5,6039744,2000-03-21,32,35,3,0
30145,c55658fa-ae72-4ecc-954a-f636271095f5,6059821,2000-05-09,32,30,3,0
30144,c55658fa-ae72-4ecc-954a-f636271095f5,6152931,2000-11-28,32,35,3,0
30143,c55658fa-ae72-4ecc-954a-f636271095f5,6193739,2001-02-27,32,153,3,0
30142,c55658fa-ae72-4ecc-954a-f636271095f5,6248116,2001-06-19,32,482,3,0
30141,c55658fa-ae72-4ecc-954a-f636271095f5,6302891,2001-10-16,32,107,3,0
30140,c55658fa-ae72-4ecc-954a-f636271095f5,6511506,2003-01-28,39,14,3,0
30483,c58d7003-8d93-4fc7-bca9-bc5993781f7a,3980131,1976-09-14,66,14,6,0
30482,c58d7003-8d93-4fc7-bca9-bc5993781f7a,4064015,1977-12-20,31,13,3,1
30481,c58d7003-8d93-4fc7-bca9-bc5993781f7a,4170861,1979-10-16,68,25,6,1
30480,c58d7003-8d93-4fc7-bca9-bc5993781f7a,4264741,1981-04-28,31,8,3,1
30479,c58d7003-8d93-4fc7-bca9-bc5993781f7a,4331262,1982-05-25,19,99,1,2
30478,c58d7003-8d93-4fc7-bca9-bc5993781f7a,4424559,1984-01-03,22,60,2,3
30477,c58d7003-8d93-4fc7-bca9-bc5993781f7a,4634675,1987-01-06,31,38,3,3
30476,c58d7003-8d93-4fc7-bca9-bc5993781f7a,4680267,1987-07-14,31,10,3,3
30475,c58d7003-8d93-4fc7-bca9-bc5993781f7a,4727040,1988-02-23,31,18,3,3
30474,c58d7003-8d93-4fc7-bca9-bc5993781f7a,4971276,1990-11-20,69,7,6,3
30473,c58d7003-8d93-4fc7-bca9-bc5993781f7a,5052812,1991-10-01,19,17,1,3
30472,c58d7003-8d93-4fc7-bca9-bc5993781f7a,5058619,1991-10-22,69,31,6,3
30471,c58d7003-8d93-4fc7-bca9-bc5993781f7a,5372425,1994-12-13,19,19,1,3
30470,c58d7003-8d93-4fc7-bca9-bc5993781f7a,5443802,1995-08-22,19,3,1,3
30469,c58d7003-8d93-4fc7-bca9-bc5993781f7a,5501971,1996-03-26,31,25,3,3
30468,c58d7003-8d93-4fc7-bca9-bc5993781f7a,5593228,1997-01-14,19,22,1,3
30467,c58d7003-8d93-4fc7-bca9-bc5993781f7a,6299344,2001-10-09,19,2,1,3
30466,c58d7003-8d93-4fc7-bca9-bc5993781f7a,8226291,2012-07-24,19,3,1,3
1603,c5b383f1-e773-4222-9eb4-d9a82b5d4698,4508680,1985-04-02,52,4,5,0
1602,c5b383f1-e773-4222-9eb4-d9a82b5d4698,4582678,1986-04-15,52,21,5,0
1601,c5b383f1-e773-4222-9eb4-d9a82b5d4698,4584171,1986-04-22,52,17,5,0
1600,c5b383f1-e773-4222-9eb4-d9a82b5d4698,4749898,1988-06-07,45,25,4,1
1599,c5b383f1-e773-4222-9eb4-d9a82b5d4698,4751099,1988-06-14,12,58,1,2
1598,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5005786,1991-04-09,55,19,5,2
1597,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5229839,1993-07-20,43,10,4,2
1596,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5248133,1993-09-28,59,5,5,2
1595,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5423209,1995-06-13,43,30,4,2
1594,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5429875,1995-07-04,69,14,6,3
1593,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5501114,1996-03-26,43,6,4,3
1592,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5627311,1997-05-06,43,9,4,3
1591,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5756891,1998-05-26,43,5,4,3
1590,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5797105,1998-08-18,22,58,2,4
1589,c5b383f1-e773-4222-9eb4-d9a82b5d4698,5866813,1999-02-02,43,14,4,4
1588,c5b383f1-e773-4222-9eb4-d9a82b5d4698,6176130,2001-01-23,43,6,4,4
1587,c5b383f1-e773-4222-9eb4-d9a82b5d4698,6263444,2001-07-17,25,34,2,4
1586,c5b383f1-e773-4222-9eb4-d9a82b5d4698,6408224,2002-06-18,22,81,2,4
1585,c5b383f1-e773-4222-9eb4-d9a82b5d4698,6415597,2002-07-09,45,14,4,4
1584,c5b383f1-e773-4222-9eb4-d9a82b5d4698,6427519,2002-08-06,43,9,4,4
1620,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6228549,2001-05-08,19,5,1,0
1619,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6232026,2001-05-15,19,6,1,0
1618,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6243557,2001-06-05,49,1,4,1
1617,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6272311,2001-08-07,49,6,4,1
1615,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6295436,2001-09-25,49,2,4,1
1616,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6295424,2001-09-25,49,4,4,1
1614,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6317577,2001-11-13,19,2,1,1
1613,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6381427,2002-04-30,49,6,4,1
1612,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6407820,2002-06-18,21,61,2,2
1611,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6416921,2002-07-09,19,4,1,2
1610,c5ba62e5-8e30-4f61-a20c-4e2c4b03f6bb,6459859,2002-10-01,49,2,4,2
27803,c5e39c74-8987-4985-8b5f-ef47c804b5d7,8321502,2012-11-27,22,2,2,0
27802,c5e39c74-8987-4985-8b5f-ef47c804b5d7,8516362,2013-08-20,22,2,2,0
27801,c5e39c74-8987-4985-8b5f-ef47c804b5d7,8527862,2013-09-03,22,3,2,0
27800,c5e39c74-8987-4985-8b5f-ef47c804b5d7,8650474,2014-02-11,22,3,2,0
27799,c5e39c74-8987-4985-8b5f-ef47c804b5d7,8983935,2015-03-17,24,1,2,0
20327,c5f56059-0fd1-4808-be1b-8270dbfd64f5,4974313,1990-12-04,52,16,5,0
20326,c5f56059-0fd1-4808-be1b-8270dbfd64f5,5331130,1994-07-19,49,4,4,1
