,id,lineage,similarity,hops,intra_sim
1865,7167185,6188385,0.25685715675354004,2.0,0.9992138644218853
1866,7167185,6307566,0.2657741904258728,2.0,0.9992138644218853
1867,7167186,6801220,0.2434619665145874,3.0,0.9972186972815941
1868,7167186,6236390,0.18325591087341309,2.0,0.9972186972815941
1869,7167186,6239783,0.19206254184246066,2.0,0.9972186972815941
1870,7167186,6681053,0.2994491755962372,2.0,0.9972186972815941
1871,7167186,6396505,0.22380366921424866,2.0,0.9972186972815941
1872,7167186,6278434,0.23547378182411194,2.0,0.9972186972815941
1873,7167186,6188385,0.19162683188915253,2.0,0.9972186972815941
1874,7167186,6278434,0.23547378182411194,3.0,0.9972186972815941
1875,7167186,6674436,0.14788737893104553,2.0,0.9972186972815941
1876,7167186,6243070,0.23254331946372986,2.0,0.9972186972815941
1877,7167186,6393145,0.2941900789737701,2.0,0.9972186972815941
1878,7167186,6624828,0.14906390011310575,2.0,0.9972186972815941
1879,7167186,6219025,0.1664699763059616,2.0,0.9972186972815941
1880,7167186,6225973,0.2002537101507187,2.0,0.9972186972815941
1881,7167585,6961029,0.2371038943529129,3.0,0.9947580650950593
1882,7172288,6239783,0.28877049684524536,2.0,0.9934995110218997
1883,7172288,6393145,0.3332874476909637,2.0,0.9934995110218997
1884,7172911,7086736,0.13550466299057007,3.0,0.9994638218917817
1885,7173658,6873338,0.1823955774307251,3.0,1.0
1886,7173674,5675390,0.1641181707382202,3.0,0.9989073995533284
1887,7174039,6888552,0.19341376423835754,3.0,0.9989972120505033
1888,7176929,6542162,0.3320526480674744,3.0,1.0
1889,7176933,6577291,0.29252925515174866,2.0,0.9992653905199506
1890,7176933,6219025,0.33472976088523865,2.0,0.9992653905199506
1891,7176937,6542162,0.11026369035243988,3.0,1.0
1892,7176940,6384839,0.3206878900527954,3.0,0.9980341469257087
1893,7176940,6188385,0.3115904927253723,2.0,0.9980341469257087
1894,7176941,6894701,0.4855301380157471,3.0,0.9852928934585394
1895,7176941,6188385,0.3386209011077881,2.0,0.9852928934585394
1896,7176941,7057626,0.8069933652877808,3.0,0.9852928934585394
1897,7176941,6982725,0.8053297996520996,3.0,0.9852928934585394
1898,7176941,6282327,0.23423397541046145,2.0,0.9852928934585394
1899,7176941,6894702,0.7450543642044067,3.0,0.9852928934585394
1900,7176941,6219025,0.31655630469322205,2.0,0.9852928934585394
1901,7176969,6243070,0.17836081981658936,2.0,1.0
