root,combination,inventor,assignee,location
5012259,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5012259,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5012259,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4457251,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4457251,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4457251,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5227301,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5227301,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5227301,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5026598,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5026598,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5026598,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5186355,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5186355,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5186355,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4434740,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4434740,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4434740,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5186357,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5186357,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5186357,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5399351,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5399351,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5399351,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5229370,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5229370,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5229370,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6067006,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6067006,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6067006,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4447040,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4447040,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4447040,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5704513,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5704513,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5704513,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4137792,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4137792,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4137792,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5563203,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5563203,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5563203,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4922180,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4922180,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4922180,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4688711,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4688711,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4688711,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4827978,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4827978,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4827978,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5032780,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5032780,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5032780,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5575500,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5575500,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5575500,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5808974,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5808974,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5808974,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5485391,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5485391,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5485391,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4287312,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4287312,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4287312,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5933903,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5933903,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5933903,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5622612,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5622612,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5622612,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6163285,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6163285,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6163285,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6280022,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6280022,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6280022,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4969302,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4969302,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4969302,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5012312,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5012312,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5012312,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4873049,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4873049,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4873049,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5557082,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5557082,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5557082,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5321559,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5321559,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5321559,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4555604,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4555604,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4555604,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5137247,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5137247,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5137247,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5165921,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5165921,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5165921,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5688167,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5688167,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5688167,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5585771,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5585771,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5585771,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4840301,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4840301,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4840301,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4164462,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4164462,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4164462,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5151599,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5151599,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5151599,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5049202,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5049202,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5049202,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4785010,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4785010,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4785010,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5409650,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5409650,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5409650,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5522291,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5522291,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5522291,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4197238,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4197238,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4197238,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6177656,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6177656,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6177656,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6226811,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6226811,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6226811,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6325115,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6325115,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6325115,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6206334,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6206334,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6206334,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5909375,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5909375,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5909375,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5661569,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5661569,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5661569,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6263684,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6263684,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6263684,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5043079,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5043079,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5043079,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5579663,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5579663,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5579663,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5057427,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5057427,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5057427,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6212500,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6212500,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6212500,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4826003,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4826003,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4826003,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5821336,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5821336,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5821336,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5096345,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5096345,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5096345,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5852058,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5852058,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5852058,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5970843,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5970843,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5970843,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5088153,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5088153,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5088153,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4658077,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4658077,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4658077,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
6140831,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
6140831,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
6140831,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4641695,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4641695,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4641695,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5432226,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5432226,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5432226,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4475812,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4475812,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4475812,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5102502,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5102502,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5102502,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4271014,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4271014,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4271014,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4191145,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4191145,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4191145,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4383665,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4383665,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4383665,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4504508,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4504508,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4504508,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5026750,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5026750,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5026750,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5716926,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5716926,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5716926,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5596095,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5596095,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5596095,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5510083,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5510083,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5510083,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4606916,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4606916,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4606916,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5827530,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5827530,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5827530,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4299723,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4299723,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4299723,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
4275148,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
4275148,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
4275148,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5508048,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5508048,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5508048,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5925843,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5925843,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5925843,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5524436,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5524436,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5524436,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
5876695,"(0, 1)",0.03,0.10714285714285714,0.1111111111111111
5876695,"(1, 2)",0.02789832610043397,0.05063291139240506,0.05514705882352941
5876695,"(0, 2)",0.0012730744748567788,0.00974025974025974,0.007547169811320755
